,prov,N_pop,N_coloc,cases,deaths,contact_rate,short_range_movement,mid_range_movement,Country
2021-03-30,Rust (Stadt),58.369301915083305,10.0,1.0,0.0,4.350302684833081,1.199260530849542,0.0,Austria
2021-04-06,Rust (Stadt),55.90077764825702,12.0,0.0,0.0,2.581754430167829,1.2942574869932215,0.0,Austria
2021-04-13,Rust (Stadt),57.28327183114778,15.0,1.0,0.0,3.701284433652273,1.2710433863509456,0.0,Austria
2021-04-20,Rust (Stadt),54.21624518278904,15.0,0.0,0.0,5.224180785367528,1.3132595176953064,0.0,Austria
2021-04-27,Rust (Stadt),60.98621293599399,15.0,0.0,0.0,7.086108712441079,1.244457282857652,0.0,Austria
2021-05-04,Rust (Stadt),60.44085420188761,12.0,1.0,0.0,4.770432200624167,1.221028408259908,0.0,Austria
2021-05-11,Rust (Stadt),63.5208734321324,16.0,0.0,0.0,6.558813296099744,1.2358142411859585,0.0,Austria
2021-05-18,Rust (Stadt),65.40470085433458,18.0,0.0,0.0,5.420997214972001,1.2492356250495145,0.0,Austria
2021-05-25,Rust (Stadt),73.93443033196242,14.0,0.0,0.0,8.283686459589578,1.1346390107049094,0.0,Austria
2021-06-01,Rust (Stadt),74.31742562572671,12.0,0.0,0.0,8.448267624220897,1.0820701334792815,0.0,Austria
2021-06-08,Rust (Stadt),80.02044541658991,12.0,0.0,0.0,5.662657640074419,1.1047176698378245,0.0,Austria
2021-06-15,Rust (Stadt),75.75324735071236,10.0,0.0,0.0,7.592403472266051,1.1100634234410591,0.0,Austria
2021-06-22,Rust (Stadt),76.99022881301951,11.0,0.0,0.0,5.0200225047191225,1.0959182912018008,0.0,Austria
2021-06-29,Rust (Stadt),74.91269015089412,14.0,0.0,0.0,5.449119007439509,1.073842686498214,0.0,Austria
2021-07-06,Rust (Stadt),77.74017580244309,13.0,0.0,0.0,5.002910172453018,1.094672080704577,0.0,Austria
2021-07-13,Rust (Stadt),82.90095977562954,11.0,1.0,0.0,4.963346772446575,1.0886484335556614,0.0,Austria
2021-07-20,Rust (Stadt),84.22111506769394,12.0,0.0,0.0,4.803941343782908,1.0250794383800506,0.0,Austria
2020-09-01,Salzburg (Stadt),7556.130767443155,1173.0,31.0,0.0,67.06721401701809,0.6672478950767622,0.1142010899508345,Austria
2020-09-08,Salzburg (Stadt),7570.198656658611,1161.0,29.0,0.0,66.48555915450228,0.6573389399936224,0.1180621152182954,Austria
2020-09-15,Salzburg (Stadt),7627.938345858584,1094.0,51.0,0.0,70.78618860391207,0.6461508932168155,0.1207203862518825,Austria
2020-09-22,Salzburg (Stadt),7732.101138308599,1117.0,55.0,0.0,71.08712148041683,0.6574309354289354,0.1186746514370434,Austria
2020-09-29,Salzburg (Stadt),7650.444586115278,1221.0,70.0,1.0,73.71066762447036,0.6775176372426376,0.111166611027711,Austria
2020-10-06,Salzburg (Stadt),7711.556141365975,1256.0,59.0,1.0,72.57465883150365,0.6645301027070741,0.1184933437563691,Austria
2020-10-13,Salzburg (Stadt),7718.40377816173,1268.0,87.0,0.0,71.79380957276605,0.6715505821246117,0.1135174291892787,Austria
2020-10-20,Salzburg (Stadt),7599.414236667286,1276.0,148.0,0.0,76.6848832759996,0.6813423099989276,0.1137055587946147,Austria
2020-10-27,Salzburg (Stadt),7376.658753270003,1203.0,345.0,0.0,71.3671166146232,0.7096632025350502,0.1010989261778527,Austria
2020-11-03,Salzburg (Stadt),7507.140911492617,1223.0,589.0,1.0,68.89420387825952,0.6975978375084447,0.1018926099122655,Austria
2020-11-10,Salzburg (Stadt),7496.80861339972,1269.0,665.0,3.0,69.76060866728798,0.7198351918736562,0.0905560869524717,Austria
2020-11-17,Salzburg (Stadt),7433.706454961153,1296.0,975.0,6.0,71.57083670267303,0.7211819291474535,0.0911409795807026,Austria
2020-11-24,Salzburg (Stadt),7312.516033439331,1269.0,833.0,8.0,71.82314761751607,0.7471543319198432,0.0778110354688448,Austria
2020-12-01,Salzburg (Stadt),7261.934302803037,1219.0,640.0,16.0,70.67024693333003,0.7413053897889345,0.0820039740488689,Austria
2020-12-08,Salzburg (Stadt),7231.353817523397,1188.0,305.0,9.0,72.02762140510393,0.7566376642220538,0.0760892891307888,Austria
2020-12-15,Salzburg (Stadt),7330.795397590398,1174.0,423.0,5.0,70.7144500832301,0.7120980905967569,0.0940430729443623,Austria
2020-12-22,Salzburg (Stadt),7161.992090185349,1151.0,269.0,5.0,71.63429575304515,0.7236802039352088,0.0932487579933414,Austria
2020-12-29,Salzburg (Stadt),6644.276224391495,1015.0,326.0,10.0,68.1472231922726,0.8074637338753163,0.0656331004521419,Austria
2021-01-05,Salzburg (Stadt),6747.783197022395,968.0,426.0,7.0,70.40412006856485,0.8139300573333969,0.0621442186332772,Austria
2021-01-12,Salzburg (Stadt),7021.30745738282,1024.0,374.0,3.0,70.97680680458204,0.77682300252494,0.07138434452263,Austria
2021-01-19,Salzburg (Stadt),7254.800326000751,1047.0,291.0,9.0,68.63536635200306,0.7397253818671001,0.0804700279441358,Austria
2021-01-26,Salzburg (Stadt),7167.955085289561,1114.0,302.0,10.0,68.43510641568166,0.7504574799369085,0.0838264816263861,Austria
2021-02-02,Salzburg (Stadt),7140.18966790715,1115.0,236.0,8.0,67.30676288435548,0.7401529045825228,0.0846319563845004,Austria
2021-02-09,Salzburg (Stadt),7086.252606563763,1060.0,174.0,3.0,66.25363287285329,0.732463733286613,0.0875020298424894,Austria
2021-02-16,Salzburg (Stadt),7139.150731549521,1062.0,179.0,6.0,68.42976363346982,0.7301210045674441,0.0906635012120022,Austria
2021-02-23,Salzburg (Stadt),7147.814811204477,1005.0,166.0,3.0,70.2666663426707,0.713522315307901,0.0961563780466017,Austria
2021-03-02,Salzburg (Stadt),7274.085490004905,1041.0,197.0,2.0,63.51806575273908,0.6961312634729961,0.0938950822089407,Austria
2021-03-09,Salzburg (Stadt),7206.371563145113,1026.0,297.0,2.0,68.8794640791077,0.711601867234194,0.0930043544055871,Austria
2021-03-16,Salzburg (Stadt),7211.096550480264,1030.0,406.0,5.0,65.10399935342674,0.7135348409064663,0.0925145987979068,Austria
2021-03-23,Salzburg (Stadt),7208.49572623764,1016.0,389.0,0.0,67.70373258283962,0.720277455414997,0.09130463173106,Austria
2021-03-30,Salzburg (Stadt),7137.990666796667,969.0,381.0,4.0,66.12493210866417,0.708988564938769,0.0972171118576357,Austria
2021-04-06,Salzburg (Stadt),6982.177635064417,892.0,336.0,0.0,66.48668553164161,0.7329284006032319,0.0864681892763634,Austria
2021-04-13,Salzburg (Stadt),7233.937304588382,942.0,341.0,2.0,71.41023924959791,0.7152544778593578,0.0991812822997209,Austria
2021-04-20,Salzburg (Stadt),7229.174773547238,895.0,262.0,2.0,69.93841648647535,0.7169102920488154,0.0952546301243037,Austria
2021-04-27,Salzburg (Stadt),7193.339512582048,904.0,271.0,2.0,65.51126644057307,0.702459241672626,0.1013237364755051,Austria
2021-05-04,Salzburg (Stadt),7083.809643211939,864.0,176.0,2.0,60.95123701103372,0.7128121856057974,0.0967706046792774,Austria
2021-05-11,Salzburg (Stadt),7054.426790170239,840.0,105.0,1.0,63.09719474671446,0.6885136355395504,0.1021164374878207,Austria
2021-05-18,Salzburg (Stadt),6986.779852203406,836.0,63.0,3.0,66.88948184565132,0.7257894235000725,0.0930333799555408,Austria
2021-05-25,Salzburg (Stadt),7081.353581717953,827.0,56.0,1.0,64.5614134792635,0.6975399621610092,0.1027241081242093,Austria
2021-06-01,Salzburg (Stadt),7118.641323707981,811.0,35.0,0.0,65.56312848172254,0.6663055064291472,0.1130677480018175,Austria
2021-06-08,Salzburg (Stadt),6903.654337665162,776.0,17.0,0.0,61.48131873966612,0.6860734412857001,0.1046213433228682,Austria
2021-06-15,Salzburg (Stadt),7014.495864586164,764.0,15.0,0.0,69.30401110811995,0.6472790572823971,0.1176721950926043,Austria
2021-06-22,Salzburg (Stadt),6798.641367467812,737.0,14.0,1.0,64.36366154024972,0.6284212260626924,0.1192768109990687,Austria
2021-06-29,Salzburg (Stadt),6840.6909129969645,769.0,6.0,2.0,60.005515566810224,0.6467652368308862,0.1150385465036687,Austria
2021-07-06,Salzburg (Stadt),6969.437450376317,748.0,2.0,0.0,64.00619699149267,0.632153024481826,0.1153223991186663,Austria
2021-07-13,Salzburg (Stadt),6886.330449629818,687.0,19.0,0.0,58.65329899147641,0.6325623511507261,0.114557991265198,Austria
2021-07-20,Salzburg (Stadt),6688.064893990015,616.0,56.0,0.0,59.15326439297496,0.6375813584506111,0.1086955710066019,Austria
2020-09-01,Salzburg-Umgebung,5476.095285968774,739.0,8.0,0.0,9.6162011102668,0.7054532177290529,0.0014882867398019,Austria
2020-09-08,Salzburg-Umgebung,5444.2035333954345,695.0,8.0,0.0,8.945225514006284,0.6892660824935963,0.0022906175639462,Austria
2020-09-15,Salzburg-Umgebung,5553.012527952823,548.0,18.0,0.0,10.01381902481915,0.6697452766097418,0.002069052361466,Austria
2020-09-22,Salzburg-Umgebung,5574.315903677237,629.0,32.0,0.0,9.390595553407264,0.6855305342050639,0.001076365262335,Austria
2020-09-29,Salzburg-Umgebung,5478.864021758993,727.0,41.0,0.0,10.21091867955864,0.7149290944551097,0.0019658433194399,Austria
2020-10-06,Salzburg-Umgebung,5485.250313066886,757.0,69.0,0.0,10.104389989358785,0.7038135289488712,0.0016695491024405,Austria
2020-10-13,Salzburg-Umgebung,5456.602042187808,729.0,119.0,0.0,10.640427148974624,0.710943882930129,0.0020391782360076,Austria
2020-10-20,Salzburg-Umgebung,5432.489020283302,715.0,302.0,1.0,10.807192923293302,0.7176960959177795,0.0022728480768432,Austria
2020-10-27,Salzburg-Umgebung,5308.815822600021,713.0,485.0,3.0,10.78491199886118,0.7537177831696402,0.001547786180437,Austria
